loyalty_number,salary,clv,redemption_rate,points_balance,active_month_count,inactive_month_count,consecutive_inactive_months,months_since_last_flight,flights_last_3_months,flights_last_6_months,flights_last_12_months,tenure_months,months_since_last_activity,flight_activity_trend,distance_last_3_months,distance_last_6_months,distance_last_12_months,distance_trend,points_last_3_months,points_last_6_months,points_last_12_months,recent_redemption_rate,months_since_last_redemption,cancelled_flag,behavioral_churn,final_churn,salary_missing_flag,gender_Male,education_College,education_Doctor,education_High School or Below,education_Master,marital_status_Married,marital_status_Single,salary_band_Low,salary_band_Medium,salary_band_Unknown,province_British Columbia,province_Manitoba,province_New Brunswick,province_Newfoundland,province_Nova Scotia,province_Ontario,province_Prince Edward Island,province_Quebec,province_Saskatchewan,province_Yukon,loyalty_card_Nova,loyalty_card_Star,clv_band_Low CLV,clv_band_Medium CLV
495027,67246.0,4913.12,0.0,42867,10,14,1,1,5,15,17,45.0,1.0,-0.5,5909.0,23505.0,27197.0,-0.6641850420550125,5909.0,23505.0,27197.0,0.0,999.0,0,0,0,0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
230311,54123.0,4781.82,0.0185056603773585,65024,11,13,0,0,7,17,17,52.0,0.0,-0.3,14127.0,31687.0,31687.0,-0.195501138952164,14127.0,31687.0,31687.0,0.0386909458137406,0.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
353128,83071.0,4670.06,0.0312482478927991,51835,15,9,1,1,5,10,15,75.0,1.0,0.0,3801.0,10946.0,19636.0,-0.4680195941217634,3801.0,10946.0,19636.0,0.0301479992691394,2.0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
835796,254243.0,4885.16,0.0079930620799306,68632,17,7,1,1,5,13,23,65.0,1.0,-0.375,8068.0,13390.0,30931.0,0.5159714393085306,8068.0,13390.0,30931.0,0.0412994772218073,1.0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
297869,92444.0,5154.76,0.0,46842,13,11,2,2,2,7,20,56.0,2.0,-0.6,1658.0,9187.0,26932.0,-0.7797848319829991,1658.0,9187.0,26932.0,0.0,999.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
679859,74770.0,4428.03,0.0159428911362284,24813,8,16,2,2,3,3,12,51.0,2.0,0.0,6240.0,6240.0,13435.0,0.0,6240.0,6240.0,13435.0,0.0644230769230769,3.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
476875,60641.0,5143.88,0.0235651146686219,47941,12,12,4,4,0,3,8,31.0,4.0,-1.0,0.0,4845.0,14417.0,-1.0,0.0,4845.0,14417.0,0.1535603715170278,4.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
685314,55335.0,4834.8,0.0075224899183124,38393,13,11,0,0,6,17,21,50.0,0.0,-0.4545454545454545,8217.0,23584.0,26241.0,-0.4652827487473157,8217.0,23584.0,26241.0,0.0,10.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
277910,56468.0,5004.58,0.011216878731806,51833,14,10,0,0,8,13,26,46.0,0.0,0.6,11604.0,21126.0,34991.0,0.2186515437933207,11604.0,21126.0,34991.0,0.0278330019880715,0.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
161373,58700.0,5243.83,0.0325260989986507,13623,4,20,13,13,0,0,0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1,1,1,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
702588,94440.0,4458.11,0.0326263524075152,63125,17,7,0,0,9,19,28,25.0,0.0,-0.1,12575.0,32932.0,48281.0,-0.3822763668516972,12575.0,32932.0,48281.0,0.0377140774930159,4.0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
105145,74668.5,4839.11,0.0,0,0,24,24,999,0,0,0,77.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0,1,1,1,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
781463,123828.0,4636.55,0.0084883053764892,58755,16,8,0,0,7,8,20,41.0,0.0,6.0,10699.0,12729.0,32774.0,4.270443349753695,10699.0,12729.0,32774.0,0.0,13.0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
845945,98851.0,4571.51,0.018487095692978,93707,21,3,0,0,11,20,33,59.0,0.0,0.2222222222222222,17655.0,25272.0,52719.0,1.3178416699487987,17655.0,25272.0,52719.0,0.0,18.0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
357149,74668.5,4526.13,0.0216947484934202,39773,11,13,5,5,0,1,8,31.0,5.0,-1.0,0.0,2486.0,13025.0,-1.0,0.0,2486.0,13025.0,0.2059533386967015,5.0,0,0,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
484194,74668.5,5009.81,0.0507354693355863,43819,14,10,0,0,6,14,17,60.0,0.0,-0.25,3186.0,15834.0,21063.0,-0.7481024667931688,3186.0,15834.0,21063.0,0.0385878489326765,2.0,0,0,0,1,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
662268,99973.0,5090.78,0.0230224424878297,55591,14,10,0,0,10,17,21,36.0,0.0,0.4285714285714285,10251.0,27250.0,31723.0,-0.3969645273251367,10251.0,27250.0,31723.0,0.0,8.0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
438936,94092.0,3878.77,0.0074058682972439,66880,16,8,0,0,8,18,26,62.0,0.0,-0.2,12039.0,23669.0,35992.0,0.0351676698194325,12039.0,23669.0,35992.0,0.0,10.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
603775,74668.5,4443.63,0.0312688327565129,56261,16,8,0,0,8,18,25,57.0,0.0,-0.2,14511.0,26838.0,34894.0,0.1771720613287904,14511.0,26838.0,34894.0,0.0513823682837767,5.0,0,0,0,1,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
995091,55454.0,4095.2,0.0202205882352941,24518,8,16,0,0,11,12,16,15.0,0.0,10.0,16246.0,17841.0,25024.0,9.185579937304077,16246.0,17841.0,25024.0,0.0,9.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
335839,90889.0,4882.49,0.0203576115485564,59719,15,9,1,1,6,10,23,65.0,1.0,0.5,7194.0,15430.0,35543.0,-0.1265177270519669,7194.0,15430.0,35543.0,0.0545690213869086,6.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
430569,87462.0,4277.56,0.017926297338062,96365,19,5,0,0,16,30,47,26.0,0.0,0.1428571428571428,21052.0,39759.0,67710.0,0.1253541455070294,21052.0,39759.0,67710.0,0.0184360773661309,0.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
873458,84117.0,5130.82,0.0316121565705408,61083,16,8,0,0,5,9,20,36.0,0.0,0.25,10720.0,15496.0,33517.0,1.2445561139028476,10720.0,15496.0,33517.0,0.0505291688177594,1.0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
472726,85866.0,5124.22,0.0,0,0,24,24,999,0,0,0,79.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0,1,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
119837,74668.5,4774.75,0.029913049217113,58796,14,10,0,0,6,14,19,48.0,0.0,-0.25,10913.0,19841.0,28379.0,0.222334229390681,10913.0,19841.0,28379.0,0.0375989113451942,6.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
745336,288934.0,4791.08,0.0,0,0,24,24,999,0,0,0,44.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
382197,69367.0,4100.47,0.0194105263157895,23289,5,19,7,7,0,0,12,14.0,7.0,0.0,0.0,0.0,22982.0,0.0,0.0,0.0,22982.0,0.0,9.0,1,1,1,0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
205465,61070.0,5217.51,0.0612633820974161,16748,5,19,0,0,10,13,13,7.0,0.0,2.333333333333333,14916.0,17841.0,17841.0,4.09948717948718,14916.0,17841.0,17841.0,0.061263382097416,1.0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
412902,79329.0,4904.89,0.0166123330960143,78731,19,5,0,0,10,15,25,31.0,0.0,1.0,14929.0,23561.0,42620.0,0.7294949026876738,14929.0,23561.0,42620.0,0.014175968761937,1.0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
984636,59023.0,4719.76,0.0117632137987888,62336,16,8,0,0,9,15,19,57.0,0.0,0.5,12485.0,24489.0,31381.0,0.0400699766744418,12485.0,24489.0,31381.0,0.0302993180611703,5.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
285738,58563.0,4896.56,0.0,23694,5,19,19,19,0,0,0,27.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
927943,74668.5,3857.95,0.0259478420509122,59424,15,9,0,0,8,15,24,54.0,0.0,0.1428571428571428,15604.0,25314.0,39315.0,0.6070030895983523,15604.0,25314.0,39315.0,0.0,9.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
523394,95947.0,4515.18,0.010881704850735,65537,16,8,0,0,7,14,28,49.0,0.0,0.0,11658.0,21507.0,37201.0,0.1836734693877551,11658.0,21507.0,37201.0,0.0,14.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
459999,53465.0,4170.69,0.0195785256862358,34753,8,16,1,1,5,13,19,15.0,1.0,-0.375,9139.0,20519.0,24509.0,-0.1969244288224956,9139.0,20519.0,24509.0,0.0,7.0,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
980651,97025.0,5055.9,0.0089642100568625,44443,12,12,0,0,4,12,24,56.0,0.0,-0.5,2140.0,11443.0,26535.0,-0.7699666774158873,2140.0,11443.0,26535.0,0.0,15.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
600820,228861.0,4992.92,0.0,0,0,24,24,999,0,0,0,78.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0,1,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
124678,152955.0,3954.34,0.0040838259000537,74136,16,8,1,1,5,19,25,66.0,1.0,-0.6428571428571429,5010.0,23732.0,31788.0,-0.7324003845742976,5010.0,23732.0,31788.0,0.0,22.0,0,0,0,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
366540,90077.0,7288.88,0.0065615839601089,190464,7,4,0,0,11,67,69,9.0,0.0,-0.8035714285714286,11063.0,122943.0,127815.0,-0.9011172685019664,16594.0,184414.0,191722.0,0.0068216079039552,1.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106001,39000.0,4914.04,0.0225651319366035,116867,23,1,0,0,13,16,37,71.0,0.0,3.333333333333333,12575.0,16156.0,52836.0,2.5115889416364143,12575.0,16156.0,52836.0,0.0768754642238177,2.0,0,0,0,0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
355995,65470.0,5010.92,0.0199386784658601,53381,10,14,2,2,5,14,20,67.0,2.0,-0.4444444444444444,9843.0,26761.0,38611.0,-0.4181936399101548,9843.0,26761.0,38611.0,0.0,12.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
866815,74668.5,5132.68,0.0,3476,1,23,1,1,2,2,2,2.0,1.0,0.0,3476.0,3476.0,3476.0,0.0,3476.0,3476.0,3476.0,0.0,999.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
250380,219564.0,4803.78,0.0,45760,11,13,1,1,5,11,24,14.0,1.0,-0.1666666666666666,7035.0,17173.0,42320.0,-0.3060761491418425,7035.0,17173.0,42320.0,0.0,999.0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
455892,74668.5,2393.92,0.0,129339,6,5,1,1,6,38,43,9.0,1.0,-0.8125,9158.0,80190.0,86226.0,-0.8710721928145061,13737.0,120285.0,129339.0,0.0,999.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
543553,72027.0,4386.28,0.0,4950,1,23,0,0,2,2,2,1.0,0.0,0.0,4950.0,4950.0,4950.0,0.0,4950.0,4950.0,4950.0,0.0,999.0,0,0,0,0,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
766927,71936.0,4457.94,0.0172990828878168,67827,17,7,1,1,3,13,26,32.0,1.0,-0.7,2490.0,14881.0,38283.0,-0.7990476959083206,2490.0,14881.0,38283.0,0.0518110342046905,5.0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
418990,76442.0,5216.91,0.0220789685737309,54612,17,7,1,1,8,12,28,76.0,1.0,1.0,10972.0,14768.0,41986.0,1.8904109589041096,10972.0,14768.0,41986.0,0.0,8.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
189146,68065.0,4999.35,0.0444961664841183,27916,5,19,13,13,0,0,0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1,1,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
816881,56411.0,4314.17,0.0222217279117359,43957,17,7,1,1,10,17,25,6.0,1.0,0.4285714285714285,6378.0,15509.0,21006.0,-0.3015003833096046,6378.0,15509.0,21006.0,0.0352698433167838,2.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
608739,74668.5,4920.77,0.0218505327382294,65089,16,8,0,0,1,6,18,32.0,0.0,-0.8,1138.0,6515.0,22029.0,-0.7883578203459178,1138.0,6515.0,22029.0,0.0,9.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
410460,57117.0,5048.05,0.0180129374689003,29602,7,17,15,15,0,0,0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1,1,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
375511,59300.0,4070.05,0.0190203714005669,74062,16,8,2,2,7,18,27,53.0,2.0,-0.3636363636363636,13120.0,33799.0,44508.0,-0.3655399197253252,13120.0,33799.0,44508.0,0.0,10.0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
531201,74668.5,4419.54,0.0,0,0,24,24,999,0,0,0,76.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0,1,1,1,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
513708,62544.0,5059.62,0.0,43481,10,14,0,0,6,6,15,21.0,0.0,0.0,8041.0,8041.0,21332.0,0.0,8041.0,8041.0,21332.0,0.0,999.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
340479,97025.0,5055.9,0.0227562456000152,51361,13,11,0,0,6,12,18,28.0,0.0,0.0,5334.0,11751.0,15512.0,-0.1687704534829359,5334.0,11751.0,15512.0,0.0,19.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
334003,70874.0,4668.04,0.0368147090924356,45890,14,10,0,0,9,11,21,66.0,0.0,3.5,14671.0,18070.0,34006.0,3.3162694910267727,14671.0,18070.0,34006.0,0.0568345323741007,0.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
245066,74668.5,7781.0,0.0,127188,7,4,0,0,13,41,54,10.0,0.0,-0.5357142857142857,24842.0,73378.0,84792.0,-0.4881737267183121,37263.0,110067.0,127188.0,0.0,999.0,0,0,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
896790,47177.0,5016.83,0.0186530618211587,67131,17,7,1,1,10,19,24,78.0,1.0,0.1111111111111111,17446.0,34835.0,41435.0,0.0032779343262982,17446.0,34835.0,41435.0,0.0,10.0,0,0,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
437810,72625.0,5154.05,0.0714229775236902,35571,12,12,1,1,7,7,15,59.0,1.0,0.0,8355.0,8355.0,16434.0,0.0,8355.0,8355.0,16434.0,0.0648713345302214,3.0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
418090,60235.0,4834.71,0.043411286934603,34155,13,11,1,1,4,6,15,35.0,1.0,1.0,5281.0,8093.0,18720.0,0.878022759601707,5281.0,8093.0,18720.0,0.0,10.0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
549132,56443.0,4547.89,0.0386107729762629,25273,9,15,0,0,6,8,14,19.0,0.0,2.0,10086.0,12368.0,23100.0,3.4198071866783524,10086.0,12368.0,23100.0,0.0,10.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
229204,74668.5,4652.89,0.0582738702004757,11086,4,20,0,0,8,8,8,4.0,0.0,0.0,11772.0,11772.0,11772.0,0.0,11772.0,11772.0,11772.0,0.0582738702004757,0.0,0,0,0,1,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
382045,61070.0,5217.51,0.0,0,0,24,24,999,0,0,0,67.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
981581,71398.0,4517.91,0.0097440482504659,65346,16,8,0,0,7,17,24,62.0,0.0,-0.3,11699.0,31479.0,42959.0,-0.4085439838220425,11699.0,31479.0,42959.0,0.0204263159566695,5.0,0,0,0,0,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
